LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
686,Senegal,2036,Oct-14,10,5,1418.811,1384.017,2802.828
688,Serbia,2036,Oct-14,10,5,193.913,183.264,377.177
690,Seychelles,2036,Oct-14,10,5,3.675,3.476,7.151
694,Sierra Leone,2036,Oct-14,10,5,583.127,577.537,1160.664
702,Singapore,2036,Oct-14,10,5,136.652,125.806,262.458
703,Slovakia,2036,Oct-14,10,5,134.437,128.292,262.729
705,Slovenia,2036,Oct-14,10,5,47.275,44.896,92.171
90,Solomon Islands,2036,Oct-14,10,5,55.386,52.513,107.899
706,Somalia,2036,Oct-14,10,5,1581.837,1566.088,3147.925
724,Spain,2036,Oct-14,10,5,944.725,889.271,1833.996
144,Sri Lanka,2036,Oct-14,10,5,747.015,722.894,1469.909
275,State of Palestine,2036,Oct-14,10,5,367.288,350.473,717.761
729,Sudan,2036,Oct-14,10,5,3435.838,3356.108,6791.946
740,Suriname,2036,Oct-14,10,5,25.867,24.603,50.47
752,Sweden,2036,Oct-14,10,5,316.376,299.246,615.622
756,Switzerland,2036,Oct-14,10,5,237.577,227.017,464.594
760,Syrian Arab Republic,2036,Oct-14,10,5,1342.457,1283.388,2625.845
762,Tajikistan,2036,Oct-14,10,5,668.196,632.901,1301.097
764,Thailand,2036,Oct-14,10,5,1682.193,1587.818,3270.011
626,Timor-Leste,2036,Oct-14,10,5,93.215,90.055,183.27
768,Togo,2036,Oct-14,10,5,651.7,648.083,1299.783
776,Tonga,2036,Oct-14,10,5,6.135,5.819,11.954
780,Trinidad and Tobago,2036,Oct-14,10,5,38.896,37.718,76.614
788,Tunisia,2036,Oct-14,10,5,458.828,437.832,896.66
792,Turkey,2036,Oct-14,10,5,3168.934,3026.991,6195.925
795,Turkmenistan,2036,Oct-14,10,5,306.529,298.541,605.07
800,Uganda,2036,Oct-14,10,5,4047.923,3984.481,8032.404
804,Ukraine,2036,Oct-14,10,5,926.936,875.568,1802.504
784,United Arab Emirates,2036,Oct-14,10,5,265.829,255.046,520.875
826,United Kingdom,2036,Oct-14,10,5,2011.045,1916.331,3927.376
834,United Republic of Tanzania,2036,Oct-14,10,5,5484.974,5382.304,10867.278
850,United States Virgin Islands,2036,Oct-14,10,5,2.787,2.622,5.409
840,United States of America,2036,Oct-14,10,5,10587.74,10147.416,20735.156
858,Uruguay,2036,Oct-14,10,5,115.795,110.54,226.335
860,Uzbekistan,2036,Oct-14,10,5,1578.139,1491.118,3069.257
548,Vanuatu,2036,Oct-14,10,5,22.873,21.757,44.63
862,Venezuela (Bolivarian Republic of),2036,Oct-14,10,5,1292.797,1239.036,2531.833
704,Viet Nam,2036,Oct-14,10,5,3744.838,3436.778,7181.616
887,Yemen,2036,Oct-14,10,5,2108.882,2030.585,4139.467
894,Zambia,2036,Oct-14,10,5,1678.048,1650.655,3328.703
716,Zimbabwe,2036,Oct-14,10,5,1020.229,1010.523,2030.752
4,Afghanistan,2036,15-19,15,5,2837.037,2693.602,5530.639
8,Albania,2036,15-19,15,5,81.694,74.93,156.624
12,Algeria,2036,15-19,15,5,2533.568,2433.644,4967.212
24,Angola,2036,15-19,15,5,2901.087,2867.715,5768.802
28,Antigua and Barbuda,2036,15-19,15,5,3.7,3.6,7.3
32,Argentina,2036,15-19,15,5,1893.952,1827.259,3721.211
51,Armenia,2036,15-19,15,5,102.489,93.597,196.086
533,Aruba,2036,15-19,15,5,3.183,3.091,6.274
36,Australia,2036,15-19,15,5,969.296,929.495,1898.791
40,Austria,2036,15-19,15,5,238.343,226.557,464.9
31,Azerbaijan,2036,15-19,15,5,420.084,378.203,798.287
44,Bahamas,2036,15-19,15,5,14.302,13.614,27.916
48,Bahrain,2036,15-19,15,5,57.674,54.274,111.948
50,Bangladesh,2036,15-19,15,5,7116.857,6788.311,13905.168
52,Barbados,2036,15-19,15,5,7.613,7.366,14.979
112,Belarus,2036,15-19,15,5,273.323,266.753,540.076
56,Belgium,2036,15-19,15,5,339.229,322.56,661.789
84,Belize,2036,15-19,15,5,20.335,19.866,40.201
204,Benin,2036,15-19,15,5,942.365,920.054,1862.419
64,Bhutan,2036,15-19,15,5,32.185,30.583,62.768
68,Bolivia (Plurinational State of),2036,15-19,15,5,588.952,565.893,1154.845
70,Bosnia and Herzegovina,2036,15-19,15,5,66.273,62.455,128.728
72,Botswana,2036,15-19,15,5,136.663,133.545,270.208
76,Brazil,2036,15-19,15,5,7303.184,6994.768,14297.952
96,Brunei Darussalam,2036,15-19,15,5,15.867,15.095,30.962
100,Bulgaria,2036,15-19,15,5,156.351,146.81,303.161
854,Burkina Faso,2036,15-19,15,5,1734.154,1673.666,3407.82
108,Burundi,2036,15-19,15,5,1011.547,999.718,2011.265
132,Cabo Verde,2036,15-19,15,5,24.77,24.344,49.114
116,Cambodia,2036,15-19,15,5,873.857,849.359,1723.216
120,Cameroon,2036,15-19,15,5,2024.496,1996.01,4020.506
124,Canada,2036,15-19,15,5,1121.483,1080.641,2202.124
148,Chad,2036,15-19,15,5,1395.493,1386.558,2782.051
830,Channel Islands,2036,15-19,15,5,4.811,4.559,9.37
152,Chile,2036,15-19,15,5,585.607,565.175,1150.782
156,China,2036,15-19,15,5,43408.476,38705.537,82114.013
344,"China, Hong Kong SAR",2036,15-19,15,5,201.835,188.052,389.887
446,"China, Macao SAR",2036,15-19,15,5,20.439,19.668,40.107
158,"China, Taiwan Province of China",2036,15-19,15,5,530.722,494.982,1025.704
170,Colombia,2036,15-19,15,5,1848.623,1768.424,3617.047
174,Comoros,2036,15-19,15,5,60.148,58.236,118.384
178,Congo,2036,15-19,15,5,411.49,404.455,815.945
188,Costa Rica,2036,15-19,15,5,177.176,169.223,346.399
191,Croatia,2036,15-19,15,5,92.031,86.809,178.84
192,Cuba,2036,15-19,15,5,284.136,268.91,553.046
531,Cura̤ao,2036,15-19,15,5,4.64,4.458,9.098
196,Cyprus,2036,15-19,15,5,35.806,33.684,69.49
203,Czechia,2036,15-19,15,5,292.442,277.615,570.057
384,C̫te d'Ivoire,2036,15-19,15,5,2040.228,2020.512,4060.74
408,Dem. People's Republic of Korea,2036,15-19,15,5,888.094,847.335,1735.429
180,Democratic Republic of the Congo,2036,15-19,15,5,7738.052,7635.864,15373.916
208,Denmark,2036,15-19,15,5,168.158,160.589,328.747
262,Djibouti,2036,15-19,15,5,49.07,48.246,97.316
214,Dominican Republic,2036,15-19,15,5,494.583,474.872,969.455
218,Ecuador,2036,15-19,15,5,845.343,809.408,1654.751
818,Egypt,2036,15-19,15,5,6446.749,6109.135,12555.884
222,El Salvador,2036,15-19,15,5,271.151,261.462,532.613
226,Equatorial Guinea,2036,15-19,15,5,105.327,101.277,206.604
232,Eritrea,2036,15-19,15,5,246.363,237.801,484.164
233,Estonia,2036,15-19,15,5,34.876,32.376,67.252
748,Eswatini,2036,15-19,15,5,71.642,71.011,142.653
231,Ethiopia,2036,15-19,15,5,8408.494,8231.815,16640.309
242,Fiji,2036,15-19,15,5,44.451,42.113,86.564
246,Finland,2036,15-19,15,5,139.583,132.154,271.737
250,France,2036,15-19,15,5,1872.303,1802.74,3675.043
254,French Guiana,2036,15-19,15,5,18.926,18.139,37.065
258,French Polynesia,2036,15-19,15,5,10.157,9.723,19.88
266,Gabon,2036,15-19,15,5,159.898,157.619,317.517
270,Gambia,2036,15-19,15,5,200.61,198.954,399.564
268,Georgia,2036,15-19,15,5,131.045,123.645,254.69
276,Germany,2036,15-19,15,5,2134.913,2033.854,4168.767
288,Ghana,2036,15-19,15,5,2089.553,2003.629,4093.182
300,Greece,2036,15-19,15,5,206.035,193.862,399.897
308,Grenada,2036,15-19,15,5,4.453,4.247,8.7
312,Guadeloupe,2036,15-19,15,5,11.221,10.935,22.156
316,Guam,2036,15-19,15,5,6.585,6.255,12.84
320,Guatemala,2036,15-19,15,5,1044.211,1002.356,2046.567
324,Guinea,2036,15-19,15,5,1039.47,1022.508,2061.978
624,Guinea-Bissau,2036,15-19,15,5,148.322,146.575,294.897
328,Guyana,2036,15-19,15,5,35.636,33.41,69.046
332,Haiti,2036,15-19,15,5,606.914,587.167,1194.081
340,Honduras,2036,15-19,15,5,515.057,492.537,1007.594
348,Hungary,2036,15-19,15,5,238.869,226.242,465.111
352,Iceland,2036,15-19,15,5,10.519,9.99,20.509
356,India,2036,15-19,15,5,60251.557,54692.1,114943.657
360,Indonesia,2036,15-19,15,5,11882.694,11352.612,23235.306
364,Iran (Islamic Republic of),2036,15-19,15,5,3865.477,3683.728,7549.205
368,Iraq,2036,15-19,15,5,2756.333,2612.449,5368.782
372,Ireland,2036,15-19,15,5,160.901,152.1,313.001
376,Israel,2036,15-19,15,5,438.083,417.276,855.359
380,Italy,2036,15-19,15,5,1203.865,1138.206,2342.071
388,Jamaica,2036,15-19,15,5,111.179,107.123,218.302
392,Japan,2036,15-19,15,5,2417.731,2293.931,4711.662
400,Jordan,2036,15-19,15,5,462.455,433.511,895.966
398,Kazakhstan,2036,15-19,15,5,966.374,909.028,1875.402
404,Kenya,2036,15-19,15,5,3529.142,3471.489,7000.631
296,Kiribati,2036,15-19,15,5,7.486,7.182,14.668
414,Kuwait,2036,15-19,15,5,148.964,141.125,290.089
417,Kyrgyzstan,2036,15-19,15,5,379.219,360.193,739.412
428,Latvia,2036,15-19,15,5,57.012,52.394,109.406
422,Lebanon,2036,15-19,15,5,207.549,197.532,405.081
426,Lesotho,2036,15-19,15,5,115.08,114.535,229.615
430,Liberia,2036,15-19,15,5,369.679,355.734,725.413
434,Libya,2036,15-19,15,5,312.859,297.638,610.497
440,Lithuania,2036,15-19,15,5,70.591,66.442,137.033
442,Luxembourg,2036,15-19,15,5,20.041,19.019,39.06
450,Madagascar,2036,15-19,15,5,2076.056,2042.677,4118.733
454,Malawi,2036,15-19,15,5,1473.915,1453.113,2927.028
458,Malaysia,2036,15-19,15,5,1381.421,1299.736,2681.157
462,Maldives,2036,15-19,15,5,17.885,16.571,34.456
466,Mali,2036,15-19,15,5,1767.361,1717.944,3485.305
470,Malta,2036,15-19,15,5,11.331,10.753,22.084
474,Martinique,2036,15-19,15,5,9.011,8.815,17.826
478,Mauritania,2036,15-19,15,5,348.778,337.699,686.477
480,Mauritius,2036,15-19,15,5,32.278,31.08,63.358
175,Mayotte,2036,15-19,15,5,18.402,17.9,36.302
928,Melanesia,2036,15-19,15,5,696.783,653.957,1350.74
484,Mexico,2036,15-19,15,5,5519.79,5281.827,10801.617
954,Micronesia,2036,15-19,15,5,26.342,24.97,51.312
496,Mongolia,2036,15-19,15,5,186.273,181.99,368.263
499,Montenegro,2036,15-19,15,5,18.819,17.503,36.322
504,Morocco,2036,15-19,15,5,1669.352,1583.545,3252.897
508,Mozambique,2036,15-19,15,5,2583.778,2574.168,5157.946
104,Myanmar,2036,15-19,15,5,2220.458,2199.998,4420.456
516,Namibia,2036,15-19,15,5,164.78,165.393,330.173
524,Nepal,2036,15-19,15,5,1355.278,1258.873,2614.151
528,Netherlands,2036,15-19,15,5,447.215,426.14,873.355
540,New Caledonia,2036,15-19,15,5,10.208,9.787,19.995
554,New Zealand,2036,15-19,15,5,160.844,154.65,315.494
558,Nicaragua,2036,15-19,15,5,323.301,306.737,630.038
562,Niger,2036,15-19,15,5,2425.372,2345.713,4771.085
566,Nigeria,2036,15-19,15,5,16422.063,15760.677,32182.74
807,North Macedonia,2036,15-19,15,5,56.304,53.097,109.401
578,Norway,2036,15-19,15,5,168.308,157.768,326.076
1835,Oceania (excluding Australia and New Zealand),2036,15-19,15,5,755.983,709.747,1465.73
512,Oman,2036,15-19,15,5,241.908,224.169,466.077
586,Pakistan,2036,15-19,15,5,14252.841,13239.514,27492.355
591,Panama,2036,15-19,15,5,199.408,191.329,390.737
598,Papua New Guinea,2036,15-19,15,5,567.766,531.852,1099.618
600,Paraguay,2036,15-19,15,5,351.892,336.442,688.334
604,Peru,2036,15-19,15,5,1440.633,1373.593,2814.226
608,Philippines,2036,15-19,15,5,5334.066,5059.729,10393.795
616,Poland,2036,15-19,15,5,951.19,902.559,1853.749
957,Polynesia,2036,15-19,15,5,32.858,30.82,63.678
620,Portugal,2036,15-19,15,5,208.308,195.523,403.831
630,Puerto Rico,2036,15-19,15,5,42.729,40.487,83.216
634,Qatar,2036,15-19,15,5,88.823,71.596,160.419
410,Republic of Korea,2036,15-19,15,5,961.784,904.321,1866.105
498,Republic of Moldova,2036,15-19,15,5,100.898,95.896,196.794
642,Romania,2036,15-19,15,5,472.811,447.777,920.588
643,Russian Federation,2036,15-19,15,5,4698.422,4463.521,9161.943
646,Rwanda,2036,15-19,15,5,944.957,935.057,1880.014
638,R̩union,2036,15-19,15,5,31.858,30.804,62.662
662,Saint Lucia,2036,15-19,15,5,5.401,5.273,10.674
670,Saint Vincent and the Grenadines,2036,15-19,15,5,3.765,3.652,7.417
882,Samoa,2036,15-19,15,5,13.143,12.094,25.237
678,Sao Tome and Principe,2036,15-19,15,5,15.625,15.289,30.914
682,Saudi Arabia,2036,15-19,15,5,1481.704,1438.336,2920.04
686,Senegal,2036,15-19,15,5,1313.376,1284.05,2597.426
688,Serbia,2036,15-19,15,5,209.912,196.082,405.994
690,Seychelles,2036,15-19,15,5,3.94,3.724,7.664
694,Sierra Leone,2036,15-19,15,5,556.195,548.856,1105.051
702,Singapore,2036,15-19,15,5,148.23,135.023,283.253
703,Slovakia,2036,15-19,15,5,144.174,137.692,281.866
705,Slovenia,2036,15-19,15,5,51.871,49.227,101.098
90,Solomon Islands,2036,15-19,15,5,52.632,49.605,102.237
706,Somalia,2036,15-19,15,5,1364.295,1352.613,2716.908
724,Spain,2036,15-19,15,5,1019.026,960.327,1979.353
144,Sri Lanka,2036,15-19,15,5,783.62,766.254,1549.874
275,State of Palestine,2036,15-19,15,5,350.287,334.552,684.839
729,Sudan,2036,15-19,15,5,3156.582,3086.307,6242.889
740,Suriname,2036,15-19,15,5,26.33,24.537,50.867
752,Sweden,2036,15-19,15,5,322.192,306.022,628.214
756,Switzerland,2036,15-19,15,5,247.48,238.623,486.103
760,Syrian Arab Republic,2036,15-19,15,5,1434.892,1365.5,2800.392
762,Tajikistan,2036,15-19,15,5,686.479,651.087,1337.566
764,Thailand,2036,15-19,15,5,1818.221,1720.811,3539.032
626,Timor-Leste,2036,15-19,15,5,89.283,86.337,175.62
768,Togo,2036,15-19,15,5,597.593,593.75,1191.343
776,Tonga,2036,15-19,15,5,5.876,5.543,11.419
780,Trinidad and Tobago,2036,15-19,15,5,43.167,41.899,85.066
788,Tunisia,2036,15-19,15,5,504.707,479.96,984.667
792,Turkey,2036,15-19,15,5,3284.578,3144.054,6428.632
795,Turkmenistan,2036,15-19,15,5,325.517,317.055,642.572
800,Uganda,2036,15-19,15,5,3813.753,3762.628,7576.381
804,Ukraine,2036,15-19,15,5,1047.815,991.043,2038.858
784,United Arab Emirates,2036,15-19,15,5,298.524,270.235,568.759
826,United Kingdom,2036,15-19,15,5,2061.509,1968.558,4030.067
834,United Republic of Tanzania,2036,15-19,15,5,4883.685,4797.03,9680.715
850,United States Virgin Islands,2036,15-19,15,5,2.818,2.637,5.455
840,United States of America,2036,15-19,15,5,10472.327,10083.266,20555.593
858,Uruguay,2036,15-19,15,5,118.836,113.545,232.381
860,Uzbekistan,2036,15-19,15,5,1735.162,1638.32,3373.482
548,Vanuatu,2036,15-19,15,5,21.726,20.6,42.326
862,Venezuela (Bolivarian Republic of),2036,15-19,15,5,1211.807,1175.743,2387.55
704,Viet Nam,2036,15-19,15,5,4047.58,3629.301,7676.881
887,Yemen,2036,15-19,15,5,2049.104,1979.521,4028.625
894,Zambia,2036,15-19,15,5,1483.164,1462.01,2945.174
716,Zimbabwe,2036,15-19,15,5,1012.719,1008.328,2021.047
4,Afghanistan,2036,20-24,20,5,2679.231,2535.272,5214.503
8,Albania,2036,20-24,20,5,81.997,74.268,156.265
12,Algeria,2036,20-24,20,5,2407.274,2314.108,4721.382
24,Angola,2036,20-24,20,5,2562.559,2548.076,5110.635
28,Antigua and Barbuda,2036,20-24,20,5,3.678,3.577,7.255
32,Argentina,2036,20-24,20,5,1881.876,1822.946,3704.822
51,Armenia,2036,20-24,20,5,107.354,97.349,204.703
533,Aruba,2036,20-24,20,5,2.899,2.847,5.746
36,Australia,2036,20-24,20,5,969.323,940.695,1910.018
40,Austria,2036,20-24,20,5,233.206,220.817,454.023
31,Azerbaijan,2036,20-24,20,5,460.181,404.52,864.701
44,Bahamas,2036,20-24,20,5,14.182,13.506,27.688
48,Bahrain,2036,20-24,20,5,88.758,55.646,144.404
50,Bangladesh,2036,20-24,20,5,7127.724,6855.045,13982.769
52,Barbados,2036,20-24,20,5,7.659,7.42,15.079
112,Belarus,2036,20-24,20,5,308.374,292.714,601.088
56,Belgium,2036,20-24,20,5,358.573,340.354,698.927
84,Belize,2036,20-24,20,5,20.119,19.803,39.922
204,Benin,2036,20-24,20,5,844.251,826.875,1671.126
64,Bhutan,2036,20-24,20,5,32.472,28.389,60.861
68,Bolivia (Plurinational State of),2036,20-24,20,5,581.373,561.021,1142.394
70,Bosnia and Herzegovina,2036,20-24,20,5,79.66,75.471,155.131
72,Botswana,2036,20-24,20,5,136.983,133.631,270.614
76,Brazil,2036,20-24,20,5,7365.861,7101.932,14467.793
96,Brunei Darussalam,2036,20-24,20,5,17.719,16.663,34.382
100,Bulgaria,2036,20-24,20,5,166.001,154.673,320.674
854,Burkina Faso,2036,20-24,20,5,1543.872,1494.464,3038.336
108,Burundi,2036,20-24,20,5,905.075,899.328,1804.403
132,Cabo Verde,2036,20-24,20,5,24.295,24.034,48.329
116,Cambodia,2036,20-24,20,5,850.319,837.466,1687.785
120,Cameroon,2036,20-24,20,5,1850.226,1828.673,3678.899
124,Canada,2036,20-24,20,5,1207.431,1178.057,2385.488
148,Chad,2036,20-24,20,5,1222.922,1221.725,2444.647
830,Channel Islands,2036,20-24,20,5,5.101,5.082,10.183
152,Chile,2036,20-24,20,5,644.289,623.428,1267.717
156,China,2036,20-24,20,5,45742.433,40083.35,85825.783
344,"China, Hong Kong SAR",2036,20-24,20,5,185,166.344,351.344
446,"China, Macao SAR",2036,20-24,20,5,21.407,20.502,41.909
158,"China, Taiwan Province of China",2036,20-24,20,5,544.574,508.156,1052.73
170,Colombia,2036,20-24,20,5,1836.458,1769.367,3605.825
174,Comoros,2036,20-24,20,5,56.042,54.38,110.422
178,Congo,2036,20-24,20,5,385.652,380.453,766.105
188,Costa Rica,2036,20-24,20,5,183.917,176.112,360.029
191,Croatia,2036,20-24,20,5,100.904,94.521,195.425
192,Cuba,2036,20-24,20,5,313.609,296.919,610.528
531,Cura̤ao,2036,20-24,20,5,4.863,4.652,9.515
196,Cyprus,2036,20-24,20,5,39.987,37.301,77.288
203,Czechia,2036,20-24,20,5,296.938,283.184,580.122
384,C̫te d'Ivoire,2036,20-24,20,5,1806.818,1790.671,3597.489
408,Dem. People's Republic of Korea,2036,20-24,20,5,857.662,820.025,1677.687
180,Democratic Republic of the Congo,2036,20-24,20,5,6801.094,6739.441,13540.535
208,Denmark,2036,20-24,20,5,164.029,158.696,322.725
262,Djibouti,2036,20-24,20,5,49.263,49.273,98.536
214,Dominican Republic,2036,20-24,20,5,481.995,463.943,945.938
218,Ecuador,2036,20-24,20,5,816.031,785.68,1601.711
818,Egypt,2036,20-24,20,5,6420.074,6063.454,12483.528
222,El Salvador,2036,20-24,20,5,255.609,253.226,508.835
226,Equatorial Guinea,2036,20-24,20,5,106.428,93.868,200.296
232,Eritrea,2036,20-24,20,5,233.266,224.934,458.2
233,Estonia,2036,20-24,20,5,36.722,34.959,71.681
748,Eswatini,2036,20-24,20,5,71.251,70.975,142.226
231,Ethiopia,2036,20-24,20,5,7666.103,7540.225,15206.328
242,Fiji,2036,20-24,20,5,43.033,41.107,84.14
246,Finland,2036,20-24,20,5,163.636,154.659,318.295
250,France,2036,20-24,20,5,1946.029,1911.198,3857.227
254,French Guiana,2036,20-24,20,5,16.822,15.973,32.795
258,French Polynesia,2036,20-24,20,5,9.893,9.174,19.067
266,Gabon,2036,20-24,20,5,143.285,141.693,284.978
270,Gambia,2036,20-24,20,5,177.548,178.161,355.709
268,Georgia,2036,20-24,20,5,140.192,131.149,271.341
276,Germany,2036,20-24,20,5,2078.011,1974.016,4052.027
288,Ghana,2036,20-24,20,5,1960.526,1878.752,3839.278
300,Greece,2036,20-24,20,5,239.977,225.658,465.635
308,Grenada,2036,20-24,20,5,4.471,4.266,8.737
312,Guadeloupe,2036,20-24,20,5,10.194,10.072,20.266
316,Guam,2036,20-24,20,5,6.504,6.19,12.694
320,Guatemala,2036,20-24,20,5,994.71,959.689,1954.399
324,Guinea,2036,20-24,20,5,929.549,914.565,1844.114
624,Guinea-Bissau,2036,20-24,20,5,136.194,135.246,271.44
328,Guyana,2036,20-24,20,5,34.487,31.655,66.142
332,Haiti,2036,20-24,20,5,589.13,571.74,1160.87
340,Honduras,2036,20-24,20,5,496.231,476.533,972.764
348,Hungary,2036,20-24,20,5,233.205,222.529,455.734
352,Iceland,2036,20-24,20,5,11.576,11.254,22.83
356,India,2036,20-24,20,5,60369.434,54719.083,115088.517
360,Indonesia,2036,20-24,20,5,12238.705,11701.971,23940.676
364,Iran (Islamic Republic of),2036,20-24,20,5,3601.918,3404.399,7006.317
368,Iraq,2036,20-24,20,5,2671.777,2542.98,5214.757
372,Ireland,2036,20-24,20,5,186.329,177.401,363.73
376,Israel,2036,20-24,20,5,432.805,411.685,844.49
380,Italy,2036,20-24,20,5,1399.668,1328.603,2728.271
388,Jamaica,2036,20-24,20,5,108.692,105.422,214.114
392,Japan,2036,20-24,20,5,2755.348,2617.575,5372.923
400,Jordan,2036,20-24,20,5,503.96,475.206,979.166
398,Kazakhstan,2036,20-24,20,5,1005.982,953.599,1959.581
404,Kenya,2036,20-24,20,5,3450.376,3421.927,6872.303
296,Kiribati,2036,20-24,20,5,7.096,6.492,13.588
414,Kuwait,2036,20-24,20,5,202.105,159.498,361.603
417,Kyrgyzstan,2036,20-24,20,5,389.551,370.938,760.489
428,Latvia,2036,20-24,20,5,47.823,43.803,91.626
422,Lebanon,2036,20-24,20,5,223.49,193.787,417.277
426,Lesotho,2036,20-24,20,5,106.366,106.09,212.456
430,Liberia,2036,20-24,20,5,339.7,327.292,666.992
434,Libya,2036,20-24,20,5,332.452,318.203,650.655
440,Lithuania,2036,20-24,20,5,77.358,72.49,149.848
442,Luxembourg,2036,20-24,20,5,21.235,20.223,41.458
450,Madagascar,2036,20-24,20,5,1847.07,1819.432,3666.502
454,Malawi,2036,20-24,20,5,1367.369,1352.852,2720.221
458,Malaysia,2036,20-24,20,5,1342.029,1259.111,2601.14
462,Maldives,2036,20-24,20,5,20.692,17.885,38.577
466,Mali,2036,20-24,20,5,1556.008,1514.507,3070.515
470,Malta,2036,20-24,20,5,11.518,10.782,22.3
474,Martinique,2036,20-24,20,5,8.184,8.013,16.197
478,Mauritania,2036,20-24,20,5,317.172,308.531,625.703
480,Mauritius,2036,20-24,20,5,34.087,32.92,67.007
175,Mayotte,2036,20-24,20,5,17.886,17.435,35.321
928,Melanesia,2036,20-24,20,5,655.514,616.72,1272.234
484,Mexico,2036,20-24,20,5,5616.879,5400.986,11017.865
954,Micronesia,2036,20-24,20,5,25.693,23.87,49.563
496,Mongolia,2036,20-24,20,5,185.441,181.773,367.214
499,Montenegro,2036,20-24,20,5,18.797,17.363,36.16
504,Morocco,2036,20-24,20,5,1729.925,1642.128,3372.053
508,Mozambique,2036,20-24,20,5,2290.448,2290.912,4581.36
104,Myanmar,2036,20-24,20,5,2189.111,2193.025,4382.136
516,Namibia,2036,20-24,20,5,156.584,158.174,314.758
524,Nepal,2036,20-24,20,5,1324.733,1280.379,2605.112
528,Netherlands,2036,20-24,20,5,465.889,443.765,909.654
540,New Caledonia,2036,20-24,20,5,11.199,10.779,21.978
554,New Zealand,2036,20-24,20,5,165.784,161.725,327.509
558,Nicaragua,2036,20-24,20,5,324.051,306.77,630.821
562,Niger,2036,20-24,20,5,2042.233,1979.532,4021.765
566,Nigeria,2036,20-24,20,5,14634.746,14092.938,28727.684
807,North Macedonia,2036,20-24,20,5,59.115,54.995,114.11
578,Norway,2036,20-24,20,5,183.102,172.045,355.147
1835,Oceania (excluding Australia and New Zealand),2036,20-24,20,5,711.832,668.992,1380.824
512,Oman,2036,20-24,20,5,272.634,202.4,475.034
586,Pakistan,2036,20-24,20,5,13157.497,12229.206,25386.703
591,Panama,2036,20-24,20,5,197.85,191.253,389.103
598,Papua New Guinea,2036,20-24,20,5,533.658,501.427,1035.085
600,Paraguay,2036,20-24,20,5,338.965,324.865,663.83
604,Peru,2036,20-24,20,5,1298.79,1284.515,2583.305
608,Philippines,2036,20-24,20,5,5667.863,5383.666,11051.529
616,Poland,2036,20-24,20,5,960.001,914.814,1874.815
957,Polynesia,2036,20-24,20,5,30.625,28.402,59.027
620,Portugal,2036,20-24,20,5,231.181,215.563,446.744
630,Puerto Rico,2036,20-24,20,5,70.344,67.722,138.066
634,Qatar,2036,20-24,20,5,149.661,75.118,224.779
410,Republic of Korea,2036,20-24,20,5,1162.614,1089.74,2252.354
498,Republic of Moldova,2036,20-24,20,5,111.376,104.683,216.059
642,Romania,2036,20-24,20,5,481.808,456.059,937.867
643,Russian Federation,2036,20-24,20,5,4888.529,4660.23,9548.759
646,Rwanda,2036,20-24,20,5,837.764,839.281,1677.045
638,R̩union,2036,20-24,20,5,32.577,31.699,64.276
662,Saint Lucia,2036,20-24,20,5,5.509,5.399,10.908
670,Saint Vincent and the Grenadines,2036,20-24,20,5,3.877,3.881,7.758
882,Samoa,2036,20-24,20,5,11.547,10.57,22.117
678,Sao Tome and Principe,2036,20-24,20,5,14.653,14.354,29.007
682,Saudi Arabia,2036,20-24,20,5,1610.536,1475.017,3085.553
686,Senegal,2036,20-24,20,5,1212.225,1192.439,2404.664
688,Serbia,2036,20-24,20,5,215.874,201.224,417.098
690,Seychelles,2036,20-24,20,5,3.92,3.702,7.622
694,Sierra Leone,2036,20-24,20,5,516.336,508.49,1024.826
702,Singapore,2036,20-24,20,5,140.496,127.253,267.749
703,Slovakia,2036,20-24,20,5,144.818,138.822,283.64
705,Slovenia,2036,20-24,20,5,57.08,54.186,111.266
90,Solomon Islands,2036,20-24,20,5,47.498,44.528,92.026
706,Somalia,2036,20-24,20,5,1159.24,1151.279,2310.519
724,Spain,2036,20-24,20,5,1147.874,1084.677,2232.551
144,Sri Lanka,2036,20-24,20,5,775.674,772.596,1548.27
275,State of Palestine,2036,20-24,20,5,340.874,326.369,667.243
729,Sudan,2036,20-24,20,5,2894.588,2835.121,5729.709
740,Suriname,2036,20-24,20,5,26.243,24.391,50.634
752,Sweden,2036,20-24,20,5,327.634,314.222,641.856
756,Switzerland,2036,20-24,20,5,255.031,247.006,502.037
760,Syrian Arab Republic,2036,20-24,20,5,1213.078,1164.743,2377.821
762,Tajikistan,2036,20-24,20,5,625.085,597.629,1222.714
764,Thailand,2036,20-24,20,5,1940.104,1847.069,3787.173
626,Timor-Leste,2036,20-24,20,5,75.988,73.453,149.441
768,Togo,2036,20-24,20,5,551.603,547.349,1098.952
776,Tonga,2036,20-24,20,5,5.69,5.305,10.995
780,Trinidad and Tobago,2036,20-24,20,5,47.039,45.811,92.85
788,Tunisia,2036,20-24,20,5,523.038,493.736,1016.774
792,Turkey,2036,20-24,20,5,3264.507,3133.807,6398.314
795,Turkmenistan,2036,20-24,20,5,339.255,330.893,670.148
800,Uganda,2036,20-24,20,5,3488.566,3457.055,6945.621
804,Ukraine,2036,20-24,20,5,1241.922,1175.465,2417.387
784,United Arab Emirates,2036,20-24,20,5,535.834,325.757,861.591
